Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2753862,-,-,-,42.32,-72.91,-5,271,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,GHI,DNI
2020,11,26,19,15,0,0
2020,11,26,19,30,0,0
2020,11,26,19,45,0,0
2020,11,26,20,0,0,0
2020,11,26,20,15,0,0
2020,11,26,20,30,0,0
2020,11,26,20,45,0,0
2020,11,26,21,0,0,0
2020,11,26,21,15,0,0
2020,11,26,21,30,0,0
2020,11,26,21,45,0,0
2020,11,26,22,0,0,0
2020,11,26,22,15,0,0
2020,11,26,22,30,0,0
2020,11,26,22,45,0,0
2020,11,26,23,0,0,0
2020,11,26,23,15,0,0
2020,11,26,23,30,0,0
2020,11,26,23,45,0,0
2020,11,27,0,0,0,0
2020,11,27,0,15,0,0
2020,11,27,0,30,0,0
2020,11,27,0,45,0,0
2020,11,27,1,0,0,0
2020,11,27,1,15,0,0
2020,11,27,1,30,0,0
2020,11,27,1,45,0,0
2020,11,27,2,0,0,0
2020,11,27,2,15,0,0
2020,11,27,2,30,0,0
2020,11,27,2,45,0,0
2020,11,27,3,0,0,0
2020,11,27,3,15,0,0
2020,11,27,3,30,0,0
2020,11,27,3,45,0,0
2020,11,27,4,0,0,0
2020,11,27,4,15,0,0
2020,11,27,4,30,0,0
2020,11,27,4,45,0,0
2020,11,27,5,0,0,0
2020,11,27,5,15,0,0
2020,11,27,5,30,0,0
2020,11,27,5,45,0,0
2020,11,27,6,0,0,0
2020,11,27,6,15,0,0
2020,11,27,6,30,0,0
2020,11,27,6,45,0,0
2020,11,27,7,0,0,0
2020,11,27,7,15,26,201
2020,11,27,7,30,54,331
2020,11,27,7,45,87,431
2020,11,27,8,0,123,511
2020,11,27,8,15,159,575
2020,11,27,8,30,195,627
2020,11,27,8,45,35,0
2020,11,27,9,0,55,0
2020,11,27,9,15,42,0
2020,11,27,9,30,69,0
2020,11,27,9,45,114,0
2020,11,27,10,0,109,0
2020,11,27,10,15,154,16
2020,11,27,10,30,163,19
2020,11,27,10,45,192,46
2020,11,27,11,0,205,56
2020,11,27,11,15,212,62
2020,11,27,11,30,280,195
2020,11,27,11,45,184,26
2020,11,27,12,0,125,0
2020,11,27,12,15,85,0
2020,11,27,12,30,70,0
2020,11,27,12,45,82,0
2020,11,27,13,0,74,0
2020,11,27,13,15,75,0
2020,11,27,13,30,70,0
2020,11,27,13,45,62,0
2020,11,27,14,0,77,0
2020,11,27,14,15,132,57
2020,11,27,14,30,59,0
2020,11,27,14,45,204,645
2020,11,27,15,0,168,596
2020,11,27,15,15,132,536
2020,11,27,15,30,96,461
2020,11,27,15,45,61,353
2020,11,27,16,0,31,230
2020,11,27,16,15,0,0
2020,11,27,16,30,0,0
2020,11,27,16,45,0,0
2020,11,27,17,0,0,0
2020,11,27,17,15,0,0
2020,11,27,17,30,0,0
2020,11,27,17,45,0,0
2020,11,27,18,0,0,0
2020,11,27,18,15,0,0
2020,11,27,18,30,0,0
2020,11,27,18,45,0,0
2020,11,27,19,0,0,0
2020,11,27,19,15,0,0
2020,11,27,19,30,0,0
2020,11,27,19,45,0,0
2020,11,27,20,0,0,0
2020,11,27,20,15,0,0
2020,11,27,20,30,0,0
2020,11,27,20,45,0,0
2020,11,27,21,0,0,0
2020,11,27,21,15,0,0
2020,11,27,21,30,0,0
2020,11,27,21,45,0,0
2020,11,27,22,0,0,0
2020,11,27,22,15,0,0
2020,11,27,22,30,0,0
2020,11,27,22,45,0,0
2020,11,27,23,0,0,0
2020,11,27,23,15,0,0
2020,11,27,23,30,0,0
2020,11,27,23,45,0,0
2020,11,28,0,0,0,0
2020,11,28,0,15,0,0
2020,11,28,0,30,0,0
2020,11,28,0,45,0,0
2020,11,28,1,0,0,0
2020,11,28,1,15,0,0
2020,11,28,1,30,0,0
2020,11,28,1,45,0,0
2020,11,28,2,0,0,0
2020,11,28,2,15,0,0
2020,11,28,2,30,0,0
2020,11,28,2,45,0,0
2020,11,28,3,0,0,0
2020,11,28,3,15,0,0
2020,11,28,3,30,0,0
2020,11,28,3,45,0,0
2020,11,28,4,0,0,0
2020,11,28,4,15,0,0
2020,11,28,4,30,0,0
2020,11,28,4,45,0,0
2020,11,28,5,0,0,0
2020,11,28,5,15,0,0
2020,11,28,5,30,0,0
2020,11,28,5,45,0,0
2020,11,28,6,0,0,0
2020,11,28,6,15,0,0
2020,11,28,6,30,0,0
2020,11,28,6,45,0,0
2020,11,28,7,0,0,0
2020,11,28,7,15,21,102
2020,11,28,7,30,47,212
2020,11,28,7,45,22,0
2020,11,28,8,0,7,0
2020,11,28,8,15,147,456
2020,11,28,8,30,89,32
2020,11,28,8,45,124,96
2020,11,28,9,0,250,613
2020,11,28,9,15,194,238
2020,11,28,9,30,156,62
2020,11,28,9,45,146,26
2020,11,28,10,0,79,0
2020,11,28,10,15,150,14
2020,11,28,10,30,250,179
2020,11,28,10,45,206,68
2020,11,28,11,0,220,82
2020,11,28,11,15,117,0
2020,11,28,11,30,276,192
2020,11,28,11,45,17,0
2020,11,28,12,0,194,39
2020,11,28,12,15,167,16
2020,11,28,12,30,123,0
2020,11,28,12,45,414,823
2020,11,28,13,0,222,125
2020,11,28,13,15,220,148
2020,11,28,13,30,144,20
2020,11,28,13,45,260,437
2020,11,28,14,0,301,743
2020,11,28,14,15,116,24
2020,11,28,14,30,8,0
2020,11,28,14,45,205,669
2020,11,28,15,0,169,622
2020,11,28,15,15,132,562
2020,11,28,15,30,97,492
2020,11,28,15,45,29,0
2020,11,28,16,0,32,291
2020,11,28,16,15,0,0
2020,11,28,16,30,0,0
2020,11,28,16,45,0,0
2020,11,28,17,0,0,0
2020,11,28,17,15,0,0
2020,11,28,17,30,0,0
2020,11,28,17,45,0,0
2020,11,28,18,0,0,0
2020,11,28,18,15,0,0
2020,11,28,18,30,0,0
2020,11,28,18,45,0,0
2020,11,28,19,0,0,0
2020,11,28,19,15,0,0
2020,11,28,19,30,0,0
2020,11,28,19,45,0,0
2020,11,28,20,0,0,0
2020,11,28,20,15,0,0
2020,11,28,20,30,0,0
2020,11,28,20,45,0,0
2020,11,28,21,0,0,0
2020,11,28,21,15,0,0
2020,11,28,21,30,0,0
2020,11,28,21,45,0,0
2020,11,28,22,0,0,0
2020,11,28,22,15,0,0
2020,11,28,22,30,0,0
2020,11,28,22,45,0,0
2020,11,28,23,0,0,0
2020,11,28,23,15,0,0
2020,11,28,23,30,0,0
2020,11,28,23,45,0,0
2020,11,29,0,0,0,0
2020,11,29,0,15,0,0
2020,11,29,0,30,0,0
2020,11,29,0,45,0,0
2020,11,29,1,0,0,0
2020,11,29,1,15,0,0
2020,11,29,1,30,0,0
2020,11,29,1,45,0,0
2020,11,29,2,0,0,0
2020,11,29,2,15,0,0
2020,11,29,2,30,0,0
2020,11,29,2,45,0,0
2020,11,29,3,0,0,0
2020,11,29,3,15,0,0
2020,11,29,3,30,0,0
2020,11,29,3,45,0,0
2020,11,29,4,0,0,0
2020,11,29,4,15,0,0
2020,11,29,4,30,0,0
2020,11,29,4,45,0,0
2020,11,29,5,0,0,0
2020,11,29,5,15,0,0
2020,11,29,5,30,0,0
2020,11,29,5,45,0,0
2020,11,29,6,0,0,0
2020,11,29,6,15,0,0
2020,11,29,6,30,0,0
2020,11,29,6,45,0,0
2020,11,29,7,0,0,0
2020,11,29,7,15,24,291
2020,11,29,7,30,52,425
2020,11,29,7,45,86,524
2020,11,29,8,0,122,601
2020,11,29,8,15,159,661
2020,11,29,8,30,196,709
2020,11,29,8,45,231,748
2020,11,29,9,0,265,779
2020,11,29,9,15,297,805
2020,11,29,9,30,326,827
2020,11,29,9,45,353,846
2020,11,29,10,0,376,861
2020,11,29,10,15,397,873
2020,11,29,10,30,415,882
2020,11,29,10,45,430,891
2020,11,29,11,0,441,897
2020,11,29,11,15,448,900
2020,11,29,11,30,452,902
2020,11,29,11,45,453,903
2020,11,29,12,0,450,901
2020,11,29,12,15,443,898
2020,11,29,12,30,433,893
2020,11,29,12,45,420,885
2020,11,29,13,0,403,877
2020,11,29,13,15,384,866
2020,11,29,13,30,361,852
2020,11,29,13,45,335,836
2020,11,29,14,0,306,816
2020,11,29,14,15,275,792
2020,11,29,14,30,242,762
2020,11,29,14,45,207,724
2020,11,29,15,0,171,680
2020,11,29,15,15,134,624
2020,11,29,15,30,98,553
2020,11,29,15,45,63,462
2020,11,29,16,0,32,340
2020,11,29,16,15,0,0
2020,11,29,16,30,0,0
2020,11,29,16,45,0,0
2020,11,29,17,0,0,0
2020,11,29,17,15,0,0
2020,11,29,17,30,0,0
2020,11,29,17,45,0,0
2020,11,29,18,0,0,0
2020,11,29,18,15,0,0
2020,11,29,18,30,0,0
2020,11,29,18,45,0,0
2020,11,29,19,0,0,0
2020,11,29,19,15,0,0
2020,11,29,19,30,0,0
2020,11,29,19,45,0,0
2020,11,29,20,0,0,0
2020,11,29,20,15,0,0
2020,11,29,20,30,0,0
2020,11,29,20,45,0,0
2020,11,29,21,0,0,0
2020,11,29,21,15,0,0
2020,11,29,21,30,0,0
2020,11,29,21,45,0,0
2020,11,29,22,0,0,0
2020,11,29,22,15,0,0
2020,11,29,22,30,0,0
2020,11,29,22,45,0,0
2020,11,29,23,0,0,0
2020,11,29,23,15,0,0
2020,11,29,23,30,0,0
2020,11,29,23,45,0,0
2020,11,30,0,0,0,0
2020,11,30,0,15,0,0
2020,11,30,0,30,0,0
2020,11,30,0,45,0,0
2020,11,30,1,0,0,0
2020,11,30,1,15,0,0
2020,11,30,1,30,0,0
2020,11,30,1,45,0,0
2020,11,30,2,0,0,0
2020,11,30,2,15,0,0
2020,11,30,2,30,0,0
2020,11,30,2,45,0,0
2020,11,30,3,0,0,0
2020,11,30,3,15,0,0
2020,11,30,3,30,0,0
2020,11,30,3,45,0,0
2020,11,30,4,0,0,0
2020,11,30,4,15,0,0
2020,11,30,4,30,0,0
2020,11,30,4,45,0,0
2020,11,30,5,0,0,0
2020,11,30,5,15,0,0
2020,11,30,5,30,0,0
2020,11,30,5,45,0,0
2020,11,30,6,0,0,0
2020,11,30,6,15,0,0
2020,11,30,6,30,0,0
2020,11,30,6,45,0,0
2020,11,30,7,0,0,0
2020,11,30,7,15,5,0
2020,11,30,7,30,10,0
2020,11,30,7,45,20,0
2020,11,30,8,0,36,0
2020,11,30,8,15,38,0
2020,11,30,8,30,29,0
2020,11,30,8,45,38,0
2020,11,30,9,0,31,0
2020,11,30,9,15,32,0
2020,11,30,9,30,52,0
2020,11,30,9,45,16,0
2020,11,30,10,0,12,0
2020,11,30,10,15,18,0
2020,11,30,10,30,10,0
2020,11,30,10,45,10,0
2020,11,30,11,0,11,0
2020,11,30,11,15,8,0
2020,11,30,11,30,8,0
2020,11,30,11,45,9,0
2020,11,30,12,0,8,0
2020,11,30,12,15,8,0
2020,11,30,12,30,31,0
2020,11,30,12,45,16,0
2020,11,30,13,0,15,0
2020,11,30,13,15,18,0
2020,11,30,13,30,10,0
2020,11,30,13,45,28,0
2020,11,30,14,0,23,0
2020,11,30,14,15,6,0
2020,11,30,14,30,15,0
2020,11,30,14,45,16,0
2020,11,30,15,0,13,0
2020,11,30,15,15,13,0
2020,11,30,15,30,6,0
2020,11,30,15,45,8,0
2020,11,30,16,0,4,0
2020,11,30,16,15,0,0
2020,11,30,16,30,0,0
2020,11,30,16,45,0,0
2020,11,30,17,0,0,0
2020,11,30,17,15,0,0
2020,11,30,17,30,0,0
2020,11,30,17,45,0,0
2020,11,30,18,0,0,0
2020,11,30,18,15,0,0
2020,11,30,18,30,0,0
2020,11,30,18,45,0,0
2020,11,30,19,0,0,0
2020,11,30,19,15,0,0
2020,11,30,19,30,0,0
2020,11,30,19,45,0,0
2020,11,30,20,0,0,0
2020,11,30,20,15,0,0
2020,11,30,20,30,0,0
2020,11,30,20,45,0,0
2020,11,30,21,0,0,0
2020,11,30,21,15,0,0
2020,11,30,21,30,0,0
2020,11,30,21,45,0,0
2020,11,30,22,0,0,0
2020,11,30,22,15,0,0
2020,11,30,22,30,0,0
2020,11,30,22,45,0,0
2020,11,30,23,0,0,0
2020,11,30,23,15,0,0
2020,11,30,23,30,0,0
2020,11,30,23,45,0,0
2020,12,1,0,0,0,0
2020,12,1,0,15,0,0
2020,12,1,0,30,0,0
2020,12,1,0,45,0,0
2020,12,1,1,0,0,0
2020,12,1,1,15,0,0
2020,12,1,1,30,0,0
2020,12,1,1,45,0,0
2020,12,1,2,0,0,0
2020,12,1,2,15,0,0
2020,12,1,2,30,0,0
2020,12,1,2,45,0,0
2020,12,1,3,0,0,0
2020,12,1,3,15,0,0
2020,12,1,3,30,0,0
2020,12,1,3,45,0,0
2020,12,1,4,0,0,0
2020,12,1,4,15,0,0
2020,12,1,4,30,0,0
2020,12,1,4,45,0,0
2020,12,1,5,0,0,0
2020,12,1,5,15,0,0
2020,12,1,5,30,0,0
2020,12,1,5,45,0,0
2020,12,1,6,0,0,0
2020,12,1,6,15,0,0
2020,12,1,6,30,0,0
2020,12,1,6,45,0,0
2020,12,1,7,0,0,0
2020,12,1,7,15,6,0
2020,12,1,7,30,18,0
2020,12,1,7,45,35,0
2020,12,1,8,0,46,0
2020,12,1,8,15,146,575
2020,12,1,8,30,85,30
2020,12,1,8,45,77,0
2020,12,1,9,0,250,715
2020,12,1,9,15,175,182
2020,12,1,9,30,116,4
2020,12,1,9,45,58,0
2020,12,1,10,0,101,0
2020,12,1,10,15,143,10
2020,12,1,10,30,403,848
2020,12,1,10,45,24,0
2020,12,1,11,0,259,177
2020,12,1,11,15,20,0
2020,12,1,11,30,198,48
2020,12,1,11,45,294,257
2020,12,1,12,0,285,234
2020,12,1,12,15,318,363
2020,12,1,12,30,50,0
2020,12,1,12,45,15,0
2020,12,1,13,0,15,0
2020,12,1,13,15,197,98
2020,12,1,13,30,116,0
2020,12,1,13,45,144,37
2020,12,1,14,0,85,0
2020,12,1,14,15,9,0
2020,12,1,14,30,111,46
2020,12,1,14,45,94,39
2020,12,1,15,0,7,0
2020,12,1,15,15,37,0
2020,12,1,15,30,53,81
2020,12,1,15,45,17,0
2020,12,1,16,0,15,0
2020,12,1,16,15,0,0
2020,12,1,16,30,0,0
2020,12,1,16,45,0,0
2020,12,1,17,0,0,0
2020,12,1,17,15,0,0
2020,12,1,17,30,0,0
2020,12,1,17,45,0,0
2020,12,1,18,0,0,0
2020,12,1,18,15,0,0
2020,12,1,18,30,0,0
2020,12,1,18,45,0,0
2020,12,1,19,0,0,0
2020,12,1,19,15,0,0
2020,12,1,19,30,0,0
2020,12,1,19,45,0,0
2020,12,1,20,0,0,0
2020,12,1,20,15,0,0
2020,12,1,20,30,0,0
2020,12,1,20,45,0,0
2020,12,1,21,0,0,0
2020,12,1,21,15,0,0
2020,12,1,21,30,0,0
2020,12,1,21,45,0,0
2020,12,1,22,0,0,0
2020,12,1,22,15,0,0
2020,12,1,22,30,0,0
2020,12,1,22,45,0,0
2020,12,1,23,0,0,0
2020,12,1,23,15,0,0
2020,12,1,23,30,0,0
2020,12,1,23,45,0,0
2020,12,2,0,0,0,0
2020,12,2,0,15,0,0
2020,12,2,0,30,0,0
2020,12,2,0,45,0,0
2020,12,2,1,0,0,0
2020,12,2,1,15,0,0
2020,12,2,1,30,0,0
2020,12,2,1,45,0,0
2020,12,2,2,0,0,0
2020,12,2,2,15,0,0
2020,12,2,2,30,0,0
2020,12,2,2,45,0,0
2020,12,2,3,0,0,0
2020,12,2,3,15,0,0
2020,12,2,3,30,0,0
2020,12,2,3,45,0,0
2020,12,2,4,0,0,0
2020,12,2,4,15,0,0
2020,12,2,4,30,0,0
2020,12,2,4,45,0,0
2020,12,2,5,0,0,0
2020,12,2,5,15,0,0
2020,12,2,5,30,0,0
2020,12,2,5,45,0,0
2020,12,2,6,0,0,0
2020,12,2,6,15,0,0
2020,12,2,6,30,0,0
2020,12,2,6,45,0,0
2020,12,2,7,0,0,0
2020,12,2,7,15,6,0
2020,12,2,7,30,13,0
2020,12,2,7,45,30,0
2020,12,2,8,0,51,18
2020,12,2,8,15,88,133
2020,12,2,8,30,110,149
2020,12,2,8,45,212,624
2020,12,2,9,0,245,662
2020,12,2,9,15,183,226
2020,12,2,9,30,212,274
2020,12,2,9,45,193,139
2020,12,2,10,0,195,109
2020,12,2,10,15,217,138
2020,12,2,10,30,280,306
2020,12,2,10,45,136,0
2020,12,2,11,0,169,22
2020,12,2,11,15,159,12
2020,12,2,11,30,224,89
2020,12,2,11,45,207,60
2020,12,2,12,0,245,133
2020,12,2,12,15,173,24
2020,12,2,12,30,31,0
2020,12,2,12,45,51,0
2020,12,2,13,0,75,0
2020,12,2,13,15,56,0
2020,12,2,13,30,12,0
2020,12,2,13,45,82,0
2020,12,2,14,0,63,0
2020,12,2,14,15,9,0
2020,12,2,14,30,228,647
2020,12,2,14,45,196,624
2020,12,2,15,0,100,147
2020,12,2,15,15,76,118
2020,12,2,15,30,51,69
2020,12,2,15,45,21,0
2020,12,2,16,0,11,0
2020,12,2,16,15,0,0
2020,12,2,16,30,0,0
2020,12,2,16,45,0,0
2020,12,2,17,0,0,0
2020,12,2,17,15,0,0
2020,12,2,17,30,0,0
2020,12,2,17,45,0,0
2020,12,2,18,0,0,0
2020,12,2,18,15,0,0
2020,12,2,18,30,0,0
2020,12,2,18,45,0,0
2020,12,2,19,0,0,0
2020,12,2,19,15,0,0
2020,12,2,19,30,0,0
2020,12,2,19,45,0,0
2020,12,2,20,0,0,0
2020,12,2,20,15,0,0
2020,12,2,20,30,0,0
2020,12,2,20,45,0,0
2020,12,2,21,0,0,0
2020,12,2,21,15,0,0
2020,12,2,21,30,0,0
2020,12,2,21,45,0,0
2020,12,2,22,0,0,0
2020,12,2,22,15,0,0
2020,12,2,22,30,0,0
2020,12,2,22,45,0,0
2020,12,2,23,0,0,0
2020,12,2,23,15,0,0
2020,12,2,23,30,0,0
2020,12,2,23,45,0,0
2020,12,3,0,0,0,0
2020,12,3,0,15,0,0
2020,12,3,0,30,0,0
2020,12,3,0,45,0,0
2020,12,3,1,0,0,0
2020,12,3,1,15,0,0
2020,12,3,1,30,0,0
2020,12,3,1,45,0,0
2020,12,3,2,0,0,0
2020,12,3,2,15,0,0
2020,12,3,2,30,0,0
2020,12,3,2,45,0,0
2020,12,3,3,0,0,0
2020,12,3,3,15,0,0
2020,12,3,3,30,0,0
2020,12,3,3,45,0,0
2020,12,3,4,0,0,0
2020,12,3,4,15,0,0
2020,12,3,4,30,0,0
2020,12,3,4,45,0,0
2020,12,3,5,0,0,0
2020,12,3,5,15,0,0
2020,12,3,5,30,0,0
2020,12,3,5,45,0,0
2020,12,3,6,0,0,0
2020,12,3,6,15,0,0
2020,12,3,6,30,0,0
2020,12,3,6,45,0,0
2020,12,3,7,0,0,0
2020,12,3,7,15,9,0
2020,12,3,7,30,45,393
2020,12,3,7,45,78,508
2020,12,3,8,0,115,594
2020,12,3,8,15,152,660
2020,12,3,8,30,189,712
2020,12,3,8,45,225,753
2020,12,3,9,0,260,787
2020,12,3,9,15,292,815
2020,12,3,9,30,322,837
2020,12,3,9,45,346,848
2020,12,3,10,0,371,864
2020,12,3,10,15,392,876
2020,12,3,10,30,410,886
2020,12,3,10,45,426,896
2020,12,3,11,0,437,902
2020,12,3,11,15,445,906
2020,12,3,11,30,450,908
2020,12,3,11,45,451,910
2020,12,3,12,0,448,909
2020,12,3,12,15,442,906
2020,12,3,12,30,432,901
2020,12,3,12,45,419,893
2020,12,3,13,0,402,884
2020,12,3,13,15,383,873
2020,12,3,13,30,360,859
2020,12,3,13,45,334,842
2020,12,3,14,0,306,821
2020,12,3,14,15,275,796
2020,12,3,14,30,242,766
2020,12,3,14,45,206,727
2020,12,3,15,0,170,681
2020,12,3,15,15,135,632
2020,12,3,15,30,98,558
2020,12,3,15,45,62,460
2020,12,3,16,0,31,328
2020,12,3,16,15,0,0
2020,12,3,16,30,0,0
2020,12,3,16,45,0,0
2020,12,3,17,0,0,0
2020,12,3,17,15,0,0
2020,12,3,17,30,0,0
2020,12,3,17,45,0,0
2020,12,3,18,0,0,0
2020,12,3,18,15,0,0
2020,12,3,18,30,0,0
2020,12,3,18,45,0,0
2020,12,3,19,0,0,0
2020,12,3,19,15,0,0
2020,12,3,19,30,0,0
2020,12,3,19,45,0,0
2020,12,3,20,0,0,0
2020,12,3,20,15,0,0
2020,12,3,20,30,0,0
2020,12,3,20,45,0,0
2020,12,3,21,0,0,0
2020,12,3,21,15,0,0
2020,12,3,21,30,0,0
2020,12,3,21,45,0,0
2020,12,3,22,0,0,0
2020,12,3,22,15,0,0
2020,12,3,22,30,0,0
2020,12,3,22,45,0,0
2020,12,3,23,0,0,0
2020,12,3,23,15,0,0
2020,12,3,23,30,0,0
2020,12,3,23,45,0,0
2020,12,4,0,0,0,0
2020,12,4,0,15,0,0
2020,12,4,0,30,0,0
2020,12,4,0,45,0,0
2020,12,4,1,0,0,0
2020,12,4,1,15,0,0
2020,12,4,1,30,0,0
2020,12,4,1,45,0,0
2020,12,4,2,0,0,0
2020,12,4,2,15,0,0
2020,12,4,2,30,0,0
2020,12,4,2,45,0,0
2020,12,4,3,0,0,0
2020,12,4,3,15,0,0
2020,12,4,3,30,0,0
2020,12,4,3,45,0,0
2020,12,4,4,0,0,0
2020,12,4,4,15,0,0
2020,12,4,4,30,0,0
2020,12,4,4,45,0,0
2020,12,4,5,0,0,0
2020,12,4,5,15,0,0
2020,12,4,5,30,0,0
2020,12,4,5,45,0,0
2020,12,4,6,0,0,0
2020,12,4,6,15,0,0
2020,12,4,6,30,0,0
2020,12,4,6,45,0,0
2020,12,4,7,0,0,0
2020,12,4,7,15,3,0
2020,12,4,7,30,18,0
2020,12,4,7,45,16,0
2020,12,4,8,0,47,9
2020,12,4,8,15,40,0
2020,12,4,8,30,62,0
2020,12,4,8,45,102,52
2020,12,4,9,0,116,50
2020,12,4,9,15,105,5
2020,12,4,9,30,169,121
2020,12,4,9,45,112,0
2020,12,4,10,0,219,191
2020,12,4,10,15,266,315
2020,12,4,10,30,245,198
2020,12,4,10,45,215,100
2020,12,4,11,0,275,241
2020,12,4,11,15,260,183
2020,12,4,11,30,255,163
2020,12,4,11,45,207,65
2020,12,4,12,0,273,214
2020,12,4,12,15,258,180
2020,12,4,12,30,238,143
2020,12,4,12,45,159,19
2020,12,4,13,0,170,40
2020,12,4,13,15,158,33
2020,12,4,13,30,130,8
2020,12,4,13,45,226,309
2020,12,4,14,0,294,784
2020,12,4,14,15,264,759
2020,12,4,14,30,168,319
2020,12,4,14,45,197,688
2020,12,4,15,0,161,637
2020,12,4,15,15,126,579
2020,12,4,15,30,90,505
2020,12,4,15,45,57,400
2020,12,4,16,0,28,271
2020,12,4,16,15,0,0
2020,12,4,16,30,0,0
2020,12,4,16,45,0,0
2020,12,4,17,0,0,0
2020,12,4,17,15,0,0
2020,12,4,17,30,0,0
2020,12,4,17,45,0,0
2020,12,4,18,0,0,0
2020,12,4,18,15,0,0
2020,12,4,18,30,0,0
2020,12,4,18,45,0,0
2020,12,4,19,0,0,0
2020,12,4,19,15,0,0
2020,12,4,19,30,0,0
2020,12,4,19,45,0,0
2020,12,4,20,0,0,0
2020,12,4,20,15,0,0
2020,12,4,20,30,0,0
2020,12,4,20,45,0,0
2020,12,4,21,0,0,0
2020,12,4,21,15,0,0
2020,12,4,21,30,0,0
2020,12,4,21,45,0,0
2020,12,4,22,0,0,0
2020,12,4,22,15,0,0
2020,12,4,22,30,0,0
2020,12,4,22,45,0,0
2020,12,4,23,0,0,0
2020,12,4,23,15,0,0
2020,12,4,23,30,0,0
2020,12,4,23,45,0,0
2020,12,5,0,0,0,0
2020,12,5,0,15,0,0
2020,12,5,0,30,0,0
2020,12,5,0,45,0,0
2020,12,5,1,0,0,0
2020,12,5,1,15,0,0
2020,12,5,1,30,0,0
2020,12,5,1,45,0,0
2020,12,5,2,0,0,0
2020,12,5,2,15,0,0
2020,12,5,2,30,0,0
2020,12,5,2,45,0,0
2020,12,5,3,0,0,0
2020,12,5,3,15,0,0
2020,12,5,3,30,0,0
2020,12,5,3,45,0,0
2020,12,5,4,0,0,0
2020,12,5,4,15,0,0
2020,12,5,4,30,0,0
2020,12,5,4,45,0,0
2020,12,5,5,0,0,0
2020,12,5,5,15,0,0
2020,12,5,5,30,0,0
2020,12,5,5,45,0,0
2020,12,5,6,0,0,0
2020,12,5,6,15,0,0
2020,12,5,6,30,0,0
2020,12,5,6,45,0,0
2020,12,5,7,0,0,0
2020,12,5,7,15,1,0
2020,12,5,7,30,7,0
2020,12,5,7,45,9,0
2020,12,5,8,0,12,0
2020,12,5,8,15,15,0
2020,12,5,8,30,23,0
2020,12,5,8,45,40,0
2020,12,5,9,0,27,0
2020,12,5,9,15,6,0
2020,12,5,9,30,5,0
2020,12,5,9,45,12,0
2020,12,5,10,0,8,0
2020,12,5,10,15,7,0
2020,12,5,10,30,24,0
2020,12,5,10,45,7,0
2020,12,5,11,0,8,0
2020,12,5,11,15,8,0
2020,12,5,11,30,8,0
2020,12,5,11,45,28,0
2020,12,5,12,0,24,0
2020,12,5,12,15,8,0
2020,12,5,12,30,15,0
2020,12,5,12,45,29,0
2020,12,5,13,0,12,0
2020,12,5,13,15,14,0
2020,12,5,13,30,11,0
2020,12,5,13,45,11,0
2020,12,5,14,0,5,0
2020,12,5,14,15,16,0
2020,12,5,14,30,18,0
2020,12,5,14,45,59,0
2020,12,5,15,0,45,0
2020,12,5,15,15,26,0
2020,12,5,15,30,19,0
2020,12,5,15,45,12,0
2020,12,5,16,0,8,0
2020,12,5,16,15,0,0
2020,12,5,16,30,0,0
2020,12,5,16,45,0,0
2020,12,5,17,0,0,0
2020,12,5,17,15,0,0
2020,12,5,17,30,0,0
2020,12,5,17,45,0,0
2020,12,5,18,0,0,0
2020,12,5,18,15,0,0
2020,12,5,18,30,0,0
2020,12,5,18,45,0,0
2020,12,5,19,0,0,0
2020,12,5,19,15,0,0
2020,12,5,19,30,0,0
2020,12,5,19,45,0,0
2020,12,5,20,0,0,0
2020,12,5,20,15,0,0
2020,12,5,20,30,0,0
2020,12,5,20,45,0,0
2020,12,5,21,0,0,0
2020,12,5,21,15,0,0
2020,12,5,21,30,0,0
2020,12,5,21,45,0,0
2020,12,5,22,0,0,0
2020,12,5,22,15,0,0
2020,12,5,22,30,0,0
2020,12,5,22,45,0,0
2020,12,5,23,0,0,0
2020,12,5,23,15,0,0
2020,12,5,23,30,0,0
2020,12,5,23,45,0,0
2020,12,6,0,0,0,0
2020,12,6,0,15,0,0
2020,12,6,0,30,0,0
2020,12,6,0,45,0,0
2020,12,6,1,0,0,0
2020,12,6,1,15,0,0
2020,12,6,1,30,0,0
2020,12,6,1,45,0,0
2020,12,6,2,0,0,0
